date,mean_carry_residual,mean_abs_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
2022-09-06,-0.004326809277599208,0.018419407744882765,0.02092049509637949,13.656938643116519,19.02377493223684,4
2022-09-07,-0.006103175938209832,0.0301472779660594,0.03338256351083965,24.462360948956075,31.987882275521542,4
2022-09-08,-0.00494889475631576,0.00711440084036873,0.007946848930330984,2.881733944281526,10.191245631957141,3
2022-09-09,-0.0024720976752119622,0.005820665609154975,0.006707152458919195,-1.9863741351694746,10.70401805524634,3
2022-09-13,0.0030897681901134546,0.0034783528640270067,0.004343804652633268,-9.165994602313125,13.455480632782816,3
2022-09-14,0.0021698547134047,0.004671297277821983,0.005369474422428888,-9.281001059640099,15.631249742559802,3
2022-09-15,0.006290646930526393,0.007111944679451351,0.009009893528959761,-7.795733725488087,11.053126250128104,3
2022-09-16,0.0007987656556245984,0.0045839074406565745,0.0054728428584983795,1.0977658001793316,5.613845532351526,3
2022-09-19,0.0015511984156371394,0.006181052546321217,0.006628619722998891,-2.847174166206514,9.756667414214695,4
2022-09-20,0.0007751212723628928,0.004388358753816442,0.00537182378446291,-4.00079704070663,11.443167077121505,4
2022-09-21,9.144937945381945e-05,0.007066133358226544,0.007947980570959818,-7.075276451717627,15.645108987484782,4
2022-09-22,-0.0008887803449004056,0.004772502387579022,0.005525096082509444,-3.0330415012190315,7.36227676811076,4
2022-09-23,-0.000485547862109581,0.0032327446373894286,0.0038431283413354112,-2.254122748834334,5.0370064619263,4
2022-09-26,0.00028490426850734385,0.005682212448451386,0.006446250148047521,-4.291352618272185,7.225799200404981,4
2022-09-27,0.0013829756441816714,0.013370412695276414,0.014915874206908085,-10.254530722382242,16.139710497900722,4
2022-09-28,0.0013231496529977575,0.009040435905160666,0.010022170501319197,-5.827091692774502,8.701367507434231,4
2022-09-29,0.0031146871021110224,0.018452731434525648,0.019972380252015472,-13.379644044496445,19.246288912795016,4
2022-09-30,0.004822100838949923,0.004822100838949923,0.005673520031853039,-6.524595299139264,9.82865222492401,4
2022-10-10,0.0032494730538906638,0.015134409729566508,0.01597395609172625,-12.01592005909356,17.200442993416488,4
2022-10-11,0.0031947491750700385,0.0031947491750700385,0.004215619086518093,-3.0246359929569735,4.385792162808622,4
2022-10-12,0.00015434021537090448,0.009023594280647619,0.010584687275226354,-0.998733762177153,9.237344415318896,4
2022-10-13,0.0008603255344342663,0.010820861910282597,0.012096295260378193,-6.998116241629759,9.74583568619232,4
2022-10-14,-0.00034186901505481315,0.0074046397775074935,0.008501392642263957,-5.9624995343983755,14.287392450014455,3
2022-10-17,0.004959779426242793,0.005624312278192957,0.0069366421111838154,-6.279279380263688,8.575245089085143,3
2022-10-18,0.0013872858947349548,0.0037884756225084887,0.0042293047001210485,-5.257424368090748,9.479614415047713,3
2022-10-19,0.0005951514818122358,0.004797915985788964,0.005495956644954421,-5.4734344596645315,12.181589079233438,3
2022-10-20,0.0032895622144645253,0.0032895622144645253,0.0038698873013471792,-5.717046436053049,7.446347039231018,3
