date,open,high,low,close,volume,hold,settle,contract,expiry,expiry_source
2022-09-16,6588.0,6629.6,6521.2,6529.4,15795,5210,0.0,IM2209,2022-09-16,contract_code_cffex_rule
2022-08-22,7128.6,7202.8,7070.4,7180.2,896,857,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-08-23,7175.0,7205.6,7152.2,7199.6,1486,1497,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-08-24,7214.4,7217.8,6900.0,6915.0,2494,2561,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-08-25,6943.8,6945.8,6812.0,6888.4,1986,2641,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-08-26,6910.2,6974.6,6830.0,6856.2,3253,3850,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-08-29,6775.4,6919.2,6748.8,6893.8,2264,3739,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-08-30,6893.8,6908.2,6827.4,6884.6,1867,3838,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-08-31,6854.6,6876.2,6644.6,6657.0,3466,4992,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-01,6657.0,6729.0,6596.0,6628.6,4112,6153,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-02,6643.6,6718.2,6614.2,6676.2,3393,6372,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-05,6670.6,6758.0,6640.0,6695.2,2760,6537,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-06,6720.2,6827.8,6683.6,6826.0,3322,6884,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-07,6790.2,6896.2,6790.2,6863.0,3229,7354,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-08,6861.8,6889.8,6803.2,6816.2,3498,7743,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-09,6825.2,6863.8,6778.6,6857.8,6641,9483,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-13,6863.2,6899.0,6816.4,6836.4,8949,12316,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-14,6771.4,6793.6,6724.8,6767.0,12267,17725,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-15,6805.8,6805.8,6445.0,6518.6,34741,35231,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-16,6500.0,6557.8,6369.2,6383.2,42595,42941,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-19,6373.0,6428.2,6257.0,6298.2,41542,44209,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-20,6361.0,6464.8,6343.0,6388.8,37253,42171,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-21,6368.0,6447.6,6303.0,6412.6,39329,43368,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-22,6373.4,6506.8,6368.0,6435.8,40306,41743,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-23,6437.0,6458.8,6246.0,6323.4,55619,47752,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-26,6288.0,6391.0,6251.2,6255.0,41247,43783,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-27,6289.0,6405.0,6270.8,6398.8,41677,42452,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-28,6380.2,6393.2,6201.2,6202.6,48495,46383,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-29,6275.0,6308.0,6180.2,6232.4,44555,44324,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-30,6242.0,6247.4,6098.2,6103.0,42514,42279,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-10,6121.6,6142.8,5941.4,5976.0,35148,40822,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-11,5990.0,6030.0,5935.0,5994.2,35293,41560,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-12,5985.6,6182.4,5895.2,6169.2,51182,42940,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-13,6147.6,6305.0,6142.2,6242.4,39115,39171,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-14,6300.0,6437.4,6273.2,6418.0,39202,36866,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-17,6400.0,6487.4,6396.8,6448.0,31880,33532,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-18,6466.0,6547.8,6432.4,6497.2,30270,29775,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-19,6477.0,6545.0,6452.4,6462.4,29061,23707,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-20,6435.2,6543.8,6328.6,6445.8,28712,16423,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-10-21,6431.2,6490.4,6389.8,6440.0,13513,5629,0.0,IM2210,2022-10-21,contract_code_cffex_rule
2022-09-19,6326.4,6374.8,6200.0,6236.8,1069,1026,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-20,6267.2,6398.0,6267.2,6323.8,1211,1337,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-21,6308.2,6381.2,6240.2,6345.2,1061,1365,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-22,6306.0,6443.2,6305.4,6377.0,1326,1641,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-23,6374.4,6398.4,6190.0,6271.8,2677,2781,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-26,6236.8,6337.6,6180.8,6205.0,2231,2771,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-27,6229.0,6355.0,6225.0,6350.2,2616,3524,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-28,6331.6,6342.6,6162.2,6162.4,3514,4010,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-29,6217.8,6262.6,6134.0,6190.6,2862,4354,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-09-30,6198.2,6205.0,6051.8,6065.2,2932,4202,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-10,6079.0,6098.0,5898.8,5929.2,2717,4786,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-11,5936.8,5985.6,5891.8,5946.6,3870,5697,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-12,5959.6,6132.0,5843.4,6129.0,6379,7488,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-13,6090.0,6253.8,6090.0,6191.0,6203,8010,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-14,6243.6,6390.8,6229.6,6373.2,6601,8843,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-17,6333.2,6438.6,6333.2,6400.0,7742,10734,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-18,6426.0,6499.0,6385.0,6447.4,10139,13697,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-19,6442.8,6496.0,6401.0,6409.4,15380,18793,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-20,6386.6,6477.0,6249.6,6366.0,37125,34694,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-21,6376.0,6424.8,6315.0,6377.4,36648,37244,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-24,6370.0,6554.4,6267.0,6360.0,52094,42297,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-25,6340.0,6389.0,6212.4,6340.8,51852,43255,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-26,6348.2,6578.0,6336.2,6500.6,59542,46450,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-27,6534.2,6560.0,6453.0,6473.0,42741,44611,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-28,6426.2,6462.6,6202.0,6224.2,51221,49201,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-10-31,6203.0,6360.0,6185.4,6286.6,48429,45610,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-01,6317.0,6471.0,6271.4,6471.0,50479,47333,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-02,6459.0,6561.8,6447.0,6532.0,35874,42370,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-03,6493.0,6589.0,6493.0,6563.4,33815,44664,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-04,6588.0,6750.8,6564.2,6746.6,43107,45654,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-07,6731.4,6777.0,6661.0,6711.8,37120,44441,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-08,6045.4,6717.8,6045.4,6707.6,28811,41036,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-09,6700.4,6748.0,6660.0,6674.8,29093,41426,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-10,6638.0,6667.0,6584.0,6616.0,33758,39501,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-11,6800.0,6811.6,6641.8,6645.0,45127,41806,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-14,6668.0,6714.0,6565.6,6592.2,36933,35029,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-15,6595.0,6753.2,6582.6,6753.0,33028,29552,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-16,6747.8,6774.6,6691.6,6698.2,23921,20940,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-17,6682.4,6722.0,6634.0,6715.2,20540,13082,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-11-18,6740.2,6760.6,6698.0,6699.4,11336,4205,0.0,IM2211,2022-11-18,contract_code_cffex_rule
2022-07-22,6895.8,6946.8,6667.6,6737.0,3921,3613,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-07-25,6737.4,6799.4,6640.6,6670.0,2763,3461,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-07-26,6670.0,6780.0,6638.6,6777.2,2658,4210,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-07-27,6767.8,6864.6,6753.0,6856.6,2693,4272,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-07-28,6905.2,6970.0,6871.6,6923.0,3256,5135,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-07-29,6938.4,6959.2,6879.4,6891.8,3417,5281,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-01,6882.0,6935.8,6807.4,6930.0,2555,5512,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-02,6873.8,6873.8,6617.8,6767.0,4260,6575,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-03,6781.4,6859.2,6665.0,6688.8,3379,6786,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-04,6732.2,6750.0,6570.6,6687.6,4490,7457,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-05,6701.2,6874.0,6696.0,6872.8,4142,8083,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-08,6868.4,6938.4,6832.0,6922.0,3166,8091,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-09,6912.4,6945.6,6867.0,6940.4,3152,8524,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-10,6925.2,6979.6,6913.4,6950.8,2645,8717,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-11,6993.2,7074.8,6967.2,7069.2,3823,9406,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-12,7069.0,7093.0,6999.2,7014.2,4096,10216,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-15,6998.8,7091.0,6993.0,7058.2,2966,10492,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-16,7069.2,7155.8,7055.4,7103.2,3436,11015,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-17,7107.2,7139.8,7060.6,7127.2,3578,11506,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-18,7115.0,7170.6,7103.0,7161.6,4102,12669,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-19,7170.6,7186.4,7036.0,7036.2,6978,15606,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-22,7023.2,7102.6,6971.8,7079.0,5427,15775,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-23,7078.4,7106.2,7053.0,7093.0,5966,16264,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-24,7098.0,7102.6,6791.6,6805.0,10713,17715,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-25,6828.2,6834.6,6703.6,6775.2,8936,17250,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-26,6787.2,6867.8,6723.4,6747.8,6103,17399,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-29,6664.4,6813.8,6645.0,6787.0,5974,17822,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-30,6787.0,6799.0,6716.0,6774.0,6151,18051,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-08-31,6754.2,6768.4,6536.0,6549.8,9087,18944,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-01,6553.0,6622.6,6486.0,6520.2,6539,18221,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-02,6538.0,6610.0,6510.4,6566.0,7329,18569,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-05,6566.0,6653.0,6531.2,6589.4,5168,17802,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-06,6607.8,6726.0,6578.4,6722.4,6813,18634,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-07,6699.8,6794.0,6690.2,6760.0,5457,17966,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-08,6777.0,6786.8,6701.4,6712.4,5240,18533,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-09,6720.0,6764.8,6680.0,6761.0,7212,19114,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-13,6767.0,6800.0,6715.8,6732.0,8079,20044,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-14,6634.4,6699.8,6624.6,6663.0,8185,20778,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-15,6683.0,6699.0,6331.2,6410.0,19295,25046,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-16,6395.2,6446.0,6260.4,6273.0,15318,23140,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-19,6275.2,6319.8,6138.2,6177.8,14669,26354,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-20,6225.0,6333.0,6223.0,6259.2,13900,26469,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-21,6242.4,6319.6,6176.8,6283.2,11484,27033,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-22,6238.0,6382.4,6238.0,6321.4,12578,26736,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-23,6322.8,6343.6,6134.2,6222.6,15485,27600,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-26,6191.6,6294.0,6157.0,6159.0,11294,26459,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-27,6185.2,6305.0,6177.8,6300.0,12226,28420,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-28,6285.4,6298.0,6120.0,6122.0,16172,31133,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-29,6192.0,6219.6,6090.0,6149.2,15568,29412,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-09-30,6150.2,6163.4,6003.8,6021.0,13626,28697,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-10,6038.0,6053.0,5852.0,5885.0,11057,28827,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-11,5882.0,5937.2,5845.2,5900.6,11556,29930,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-12,5908.0,6080.0,5795.0,6074.0,19327,32354,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-13,6052.2,6210.0,6036.4,6147.8,17573,32708,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-14,6208.0,6345.0,6182.0,6326.6,15478,31059,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-17,6304.8,6390.2,6295.2,6360.4,13367,32539,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-18,6385.0,6445.8,6338.8,6395.4,13761,32335,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-19,6383.0,6445.0,6350.0,6363.0,12854,32522,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-20,6338.0,6413.8,6197.2,6310.4,27868,37069,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-21,6314.8,6369.0,6261.4,6322.6,15557,34041,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-24,6323.0,6500.0,6215.2,6308.8,23834,36485,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-25,6283.0,6342.6,6170.0,6300.2,21318,34255,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-26,6311.2,6538.8,6295.0,6465.2,26962,39492,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-27,6475.6,6521.2,6425.2,6442.2,20289,37699,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-28,6408.0,6434.8,6175.0,6198.4,25677,42536,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-10-31,6170.0,6320.0,6150.0,6250.0,21725,37316,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-01,6274.0,6436.0,6235.2,6434.2,22492,38794,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-02,6420.0,6527.0,6411.2,6502.6,18162,37311,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-03,6470.8,6555.0,6462.2,6532.4,14313,37384,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-04,6530.0,6721.0,6530.0,6717.0,19316,39515,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-07,6710.0,6748.8,6636.0,6686.6,14637,38590,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-08,6690.0,6693.0,6633.2,6681.0,13534,38809,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-09,6682.2,6726.2,6639.2,6658.2,12586,38659,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-10,6628.8,6648.4,6566.0,6596.2,18134,40530,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-11,6758.0,6793.2,6625.0,6630.2,23263,40214,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-14,6630.2,6693.4,6542.8,6578.0,23270,44826,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-15,6582.0,6742.8,6565.4,6742.8,25263,44857,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-16,6737.8,6765.4,6674.0,6684.2,21858,49117,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-17,6673.8,6709.8,6615.6,6707.0,31632,57387,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-18,6700.6,6760.0,6631.4,6646.4,41232,65843,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-21,6606.2,6695.8,6581.2,6685.0,39569,63153,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-22,6674.0,6686.8,6514.4,6557.2,51946,65524,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-23,6563.0,6584.0,6422.2,6553.4,49857,62214,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-24,6570.0,6595.6,6520.4,6559.2,38327,59758,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-25,6545.2,6553.8,6485.8,6497.0,35966,59535,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-28,6424.2,6500.6,6371.4,6492.0,42689,59330,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-29,6502.0,6632.8,6501.0,6597.0,41900,58558,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-30,6600.2,6623.0,6555.4,6582.8,31915,56213,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-01,6656.0,6713.8,6637.8,6662.0,34834,55105,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-02,6662.2,6747.0,6651.2,6681.8,30017,53280,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-05,6729.0,6736.0,6673.0,6703.0,34433,53712,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-06,6690.2,6747.0,6657.0,6697.8,35502,53057,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-07,6689.8,6739.0,6671.6,6695.2,31060,50646,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-08,6701.4,6701.4,6633.8,6663.8,29056,46919,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-09,6666.0,6699.6,6613.2,6684.8,34377,48640,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-12,6678.0,6691.6,6614.0,6654.6,36779,40334,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-13,6659.8,6659.8,6590.6,6604.8,27158,36462,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-14,6615.0,6638.4,6551.4,6573.6,30053,27501,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-15,6564.8,6618.4,6547.6,6600.6,23979,15696,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-12-16,6581.0,6597.8,6509.8,6515.0,14369,6155,0.0,IM2212,2022-12-16,contract_code_cffex_rule
2022-11-21,6600.2,6677.8,6575.6,6671.6,1077,970,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-11-22,6671.4,6672.6,6488.4,6535.6,1714,1553,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-11-23,6530.2,6554.0,6396.2,6528.2,2500,2323,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-11-24,6542.4,6570.0,6498.6,6536.2,2338,2758,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-11-25,6522.8,6529.0,6460.4,6472.8,2376,3075,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-11-28,6352.6,6473.0,6345.0,6466.8,2814,3679,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-11-29,6478.8,6606.8,6475.0,6575.2,2773,4125,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-11-30,6573.2,6597.2,6529.8,6556.4,2140,4244,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-01,6625.2,6686.8,6613.2,6640.2,2654,4870,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-02,6625.0,6726.0,6625.0,6661.0,2899,5311,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-05,6716.0,6720.6,6653.4,6683.2,3761,5977,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-06,6662.6,6723.6,6640.0,6673.4,4296,6790,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-07,6667.4,6715.0,6648.8,6668.8,5236,7912,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-08,6663.4,6671.8,6608.0,6634.0,3856,8580,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-09,6645.0,6673.0,6586.2,6649.8,4914,9927,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-12,6645.0,6663.4,6584.8,6632.0,9541,14998,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-13,6640.6,6640.6,6566.0,6580.0,7516,17605,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-14,6585.2,6613.4,6520.6,6539.0,16470,26196,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-15,6534.6,6586.0,6511.2,6567.0,21988,34046,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-16,6549.4,6565.6,6478.2,6531.8,30237,44714,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-19,6524.0,6553.6,6377.2,6417.0,31461,44445,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-20,6403.0,6418.6,6337.6,6350.4,31960,47112,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-21,6356.0,6369.8,6248.8,6302.2,30254,46197,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-22,6327.8,6333.6,6171.2,6206.0,32221,50546,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-23,6182.0,6232.2,6130.4,6165.2,34624,49302,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-26,6172.2,6305.4,6170.2,6285.2,33311,49953,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-27,6305.0,6339.0,6265.4,6336.2,26878,46652,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-28,6310.0,6318.4,6263.8,6293.4,22558,45214,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-29,6279.8,6334.8,6260.8,6269.2,27458,46782,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-30,6290.2,6304.0,6261.0,6285.8,21902,44071,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-03,6280.0,6442.8,6276.0,6420.0,29613,46448,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-04,6420.0,6439.0,6375.0,6414.4,22569,42870,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-05,6433.8,6494.0,6408.2,6490.4,24379,42369,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-06,6487.2,6543.6,6478.2,6505.2,23789,42744,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-09,6518.2,6571.0,6513.0,6518.2,21905,41037,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-10,6527.0,6546.6,6490.2,6532.2,17855,38530,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-11,6539.0,6562.4,6481.0,6494.4,22001,38986,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-12,6500.0,6541.6,6473.8,6492.0,24588,36807,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-13,6509.8,6551.8,6481.2,6542.4,24189,33813,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-16,6540.0,6658.8,6539.8,6597.4,31794,31869,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-17,6606.0,6646.6,6592.6,6608.2,19735,26573,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-18,6620.8,6653.8,6611.4,6621.2,18132,20699,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-19,6607.8,6692.8,6587.4,6687.4,16681,13167,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2023-01-20,6690.0,6745.8,6688.0,6728.2,9527,5503,0.0,IM2301,2023-01-20,contract_code_cffex_rule
2022-12-19,6506.8,6526.0,6356.2,6392.4,1121,1074,0.0,IM2302,2023-02-17,contract_code_cffex_rule
2022-12-20,6378.6,6393.0,6315.0,6330.6,1111,909,0.0,IM2302,2023-02-17,contract_code_cffex_rule
2022-12-21,6330.4,6347.8,6230.2,6288.8,1346,1583,0.0,IM2302,2023-02-17,contract_code_cffex_rule
2022-12-22,6311.8,6315.8,6155.0,6195.0,2237,2321,0.0,IM2302,2023-02-17,contract_code_cffex_rule
2022-12-23,6163.8,6212.4,6115.4,6146.6,1486,2534,0.0,IM2302,2023-02-17,contract_code_cffex_rule
